RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
224.96666407020598,50609.99994287691,10.65271459114056,0.004831240448514315,0.0005926965822617347,0.9998488661340257,0.5077808510043863
273.35211360219233,74721.37801078588,7.9842713056100685,0.005916105907401166,0.0004960744058978271,0.9997768688874211,0.49392339284217585
314.6947483941068,99032.7846668302,11.88302773024752,0.006844767028379981,0.0006925632993178708,0.9997042776880251,0.5082558042075266
351.6794511612883,123678.43636910495,24.01555553033968,0.0077172080979670985,0.001295573537932086,0.9996306919008313,0.5077668817925293
383.4786966747052,147055.91080333057,20.626030089354405,0.008427364444517636,0.0011538758319698805,0.9995608963318298,0.4917861034280446
415.2615303089808,172442.1385545566,31.315071909514863,0.009203403555297016,0.0016876231205529238,0.9994851061356419,0.5077948202162434
443.8410610655091,196994.887487757,33.71039607229168,0.009866844131347193,0.0017120993692083992,0.9994118079954354,0.5030732266085547
469.22560219855706,220172.66575859854,37.87594052831907,0.010513728088232912,0.002015793635808298,0.9993426187022909,0.5053502081412566
494.36215460852907,244393.93990918717,48.03279364521088,0.011181985867995011,0.0024773631108794126,0.9992703171300704,0.5077948202162434
516.8636139447632,267147.9954200412,49.882122476655006,0.011735814172151046,0.0025217036807534876,0.9992023992870779,0.5027659039476993
537.4994002113798,288905.605227593,48.49455536728615,0.01224334744179531,0.00249404651728432,0.9991374593401625,0.49594892856145056
559.2665357011995,312779.057955221,55.03487106131803,0.012808464004498428,0.002783046101099867,0.9990662057517229,0.5074735283435309
581.0001452561428,337561.16878765903,60.65738902730154,0.013362908018251482,0.0030484943101335136,0.9989922426535098,0.5077808510043863
601.4088400568573,361692.5928985346,62.83942335899308,0.013867434157862792,0.0030942418627311103,0.9989202244584765,0.5034783337524097
618.5235968739715,382571.43988991523,55.70931748482159,0.0142669765281375,0.0028094883883347543,0.9988579186681206,0.49340653200346435
636.4192669482511,405029.48334294936,53.39795798050582,0.014681239826501656,0.002671401079531946,0.9987909006694912,0.49608862068002124
655.1800944458446,429260.95615806576,55.456375048035646,0.015131540987861477,0.002716961193986161,0.9987185909343417,0.5035761182354092
674.705070772552,455226.9325261943,63.436367693697704,0.015641912440527872,0.0030990973441708198,0.9986411065782428,0.5078367278518146
694.5371142706997,482381.803099471,74.18447948397626,0.016178632812581712,0.0036670648396209438,0.9985600770601326,0.5077808510043863
710.727763591955,505133.9539404218,69.95536963662904,0.01656822780683987,0.003493944114356116,0.9984921933213765,0.4919537339703294
726.291820963563,527499.8091985683,65.27309802435953,0.016954562268604558,0.003347503605232957,0.998425465393293,0.49576732880730867
742.6300267429842,551499.3566202854,66.13276759554532,0.017378556667942253,0.0034145138437041878,0.9983538643665887,0.5047076243958316
760.4145418541343,578230.275463233,72.5118286740105,0.017839856594662494,0.0036967989516214156,0.9982741133876439,0.5063699606068226
779.1894543579972,607136.2057827134,84.27315528077001,0.018362853474743392,0.004291797981573433,0.998187874401567,0.5077948202162434
796.362882882624,634193.841233124,89.52430517515755,0.01882654831217963,0.004614761077869559,0.9981071556758345,0.5059648534629676
814.0358378156844,662654.3452482832,95.91713386469942,0.019285999505861566,0.004898984625675906,0.9980222540051099,0.5075992512502444
830.3930188984604,689552.5658352987,99.23709196010235,0.019712411767056032,0.0051026601405014535,0.9979420190615765,0.5076271896739586
842.4216125479636,709674.1732879113,89.19860682959114,0.020001853209157806,0.004696361489907945,0.9978820132624467,0.49180007263990166
857.0329083673982,734505.4060246813,88.36378884526478,0.020385629091659172,0.004682466634422886,0.9978079536815776,0.4963121280697343
873.0428277867538,762203.7791498915,93.23984876448226,0.02082292294287053,0.004916732815657417,0.9977253412625162,0.5078367278518146
886.6652239587717,786175.2193778587,88.88216953053627,0.021163618158503955,0.00468975201206748,0.9976538539107339,0.49323890146117955
898.9265997040777,808069.0316555351,80.33467958206516,0.021470914185628458,0.004307039922498571,0.9975885700723616,0.4917441957924734
913.3244100264093,834161.4779500886,81.5529465180964,0.021850386684557018,0.004340169851408559,0.9975107603648617,0.5057553152851116
928.2801851465476,861704.1021357087,88.85302747288434,0.02228012674577178,0.004698785923077728,0.997428626855336,0.5078227586399575
939.4585140352069,882582.299593239,80.50742686543765,0.02255953104097631,0.0042931079705305275,0.9973663824429764,0.4917441957924734
