RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
157.87016337717012,24922.988484734386,10.222156454915186,0.00394576272439213,0.0005917434202357357,0.9999185866768265,0.5092870447019867
219.76147359470912,48295.105276518036,15.575595420283024,0.0055063824194641325,0.0009254361048893013,0.999842242339988,0.5099855132450332
265.5128157512681,70497.05532816683,6.135230332700177,0.0066743394480409165,0.0004238500694976875,0.9997697232592762,0.4900274213576159
304.70161866446836,92843.07641674709,1.7142830698205882,0.007695030139604162,0.00019349979579508933,0.9996967364580153,0.49037665562913907
338.86017006143584,114826.21485406521,3.169721148913542,0.008574473817431214,0.0002856943604714345,0.999624937313865,0.5062991514900662
369.72901995936803,136699.54820011478,1.96794757783786,0.009376255255204613,0.00024340026777256433,0.9995534992890432,0.496119619205298
399.0453569155544,159237.19687586222,-15.070016537015288,0.010194977708357967,-0.000692640718400869,0.9994798941328321,0.4900403559602649
426.14768010797553,181601.84526140944,-23.01615560873806,0.010960729737596474,-0.0011304394897844784,0.9994068569310103,0.4900403559602649
449.697463484384,202227.80866428887,-21.305689124807547,0.01162082559499143,-0.001012921078287525,0.999339500958523,0.5078513038079471
471.99744712125363,222781.59008898062,-27.257762635491062,0.012301968715802353,-0.0013264738882108331,0.9992723828149722,0.4900662251655629
492.47503829557184,242531.66334422494,-20.54827160792459,0.012860643309517097,-0.0009425419841748479,0.9992078924316867,0.5101277938741722
512.4551583222952,262610.2892911287,-18.585332488853922,0.013433372675493499,-0.000806185298352201,0.9991423324572574,0.5074891349337748
532.4237792120138,283475.08067040314,-30.56444025070777,0.014069353411127897,-0.0014582389389429277,0.9990742088191065,0.4900403559602649
552.0501737001109,304759.39428232267,-34.308670038280994,0.014654957410985004,-0.001643417842342797,0.9990047176129088,0.4957315811258278
570.4051778478396,325362.06691562553,-34.64750132760324,0.015187386052767217,-0.0016523497249612829,0.9989374554977296,0.4982408940397351
588.0383490880191,345789.099998163,-30.826222751628173,0.015673420262471625,-0.0014244144262740522,0.9988707694939736,0.5091965024834437
604.6514856085865,365603.41904867074,-22.16939256973585,0.01611358470768557,-0.0009272648677399509,0.9988060871354455,0.5092741100993378
621.4836684612559,386241.9501640603,-18.97850724506583,0.016573887349764914,-0.000733834535569578,0.9987387164781664,0.5083298841059603
