RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
157.35635363701346,24761.02202993684,6.294057517705115,0.003925874991365022,0.00037801387293377443,0.9999191157557263,0.5092870447019867
220.10386784347546,48445.71263965811,18.904470379187174,0.005533059900672934,0.0011032131543599634,0.9998417503757392,0.5092870447019867
266.2486986129186,70888.36951307276,15.412061664533393,0.0067129240804806095,0.0009235079182782301,0.999768445041985,0.49035078642384106
304.5710112338282,92763.50088399669,2.006870065682082,0.007695642593823647,0.00019790228756367227,0.9996969963843215,0.4900274213576159
338.68282346430755,114706.05490975532,3.837557894587718,0.008577751915418326,0.0003184477252149709,0.999625329798382,0.5093258485099338
369.63393807842226,136629.2481793629,5.025431193899252,0.009379520335467956,0.0004003983622663943,0.9995537289094747,0.5095586713576159
398.9161846535067,159134.12237851068,10.912389515759072,0.010160226477634288,0.0007449585841505905,0.9994802307982086,0.5092611754966887
426.165593678546,181617.11323538754,17.53054196333138,0.010908559353916228,0.0011289305683742452,0.9994068070631638,0.5092870447019867
450.9469872895542,203353.1853455254,25.97156988892346,0.011618784782575331,0.0016214610618243814,0.9993358253501872,0.5092741100993378
473.67074891216816,224363.97837501424,30.7472214757904,0.012295382055408408,0.001914427395700794,0.9992672146459604,0.5091706332781457
497.2154419057245,247223.19566950487,45.14525587818115,0.013022167743203162,0.002737560399660662,0.999192569903442,0.5092611754966887
518.771886134287,269124.2698433256,53.02754865018408,0.013681188159991121,0.003194136641637707,0.9991210582348773,0.5090154180463576
536.0379307892626,287336.6632448343,44.57043914021926,0.014152092276217996,0.002741385717729421,0.9990615974139585,0.4898592715231788
556.6516418667139,309861.0503929084,51.67512292901742,0.014767586846452352,0.0031536268568940207,0.9989880566384906,0.5092482408940397
575.0916346047433,330730.3881923555,51.6195275449225,0.015299255669013669,0.003179726434057784,0.9989199240125349,0.5013969370860927
593.0623843441622,351722.99172398273,51.63325979091758,0.015811650764678813,0.0032057507864788697,0.9988513914061267,0.5026903973509934
610.8893972833629,373185.8557132303,54.478968935144366,0.016331189109092623,0.003386984749778487,0.9987813259647156,0.5088472682119205
626.7028461280606,392756.4573450116,49.188893883589174,0.016747299959964018,0.003108259555111843,0.9987174431789904,0.4907000206953642
642.818092903548,413215.1005641544,47.32433506604704,0.01720362878764447,0.0030183463214824994,0.9986506624191023,0.49207108857615894
659.0016184336687,434283.1330981947,45.60910508809684,0.01765560975521198,0.002935581943431878,0.9985818944787954,0.4898463369205298
