RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
160.90705089871045,25891.079028920198,-3.348945580392815,0.0034493937233197633,-0.00019076738618113164,0.9999226810242644,0.4976392031961557
224.46647944152568,50385.20039287287,1.2751952597244858,0.004810119386816787,4.2255716994127855e-05,0.9998495374405876,0.5077808510043863
273.1604138569689,74616.61169851052,4.49602599266291,0.005907210526265959,0.000234235912452336,0.9997771817379659,0.5066214064202498
314.1692317461471,98702.30617596427,3.1904347588340767,0.0068284476760518764,0.00020143536400515707,0.9997052645315607,0.49393736205403294
349.7354264458643,122314.86851127056,1.9222513893624962,0.0076340555976379615,0.0001600760447996931,0.9996347635617324,0.49463582264688627
382.4585709808495,146274.55851671353,10.17993754903241,0.008382623815685776,0.0005867904231515095,0.9995632294216955,0.5077808510043863
412.66906823544525,170295.75987831058,7.923758966945342,0.00909097089294671,0.0005535396059157896,0.9994915149938262,0.4951806219093119
440.6966403699045,194213.52883332095,7.640133051752168,0.009758431855386458,0.0005201615816319869,0.9994201126420342,0.5015785209398486
466.2966327690183,217432.5497317247,15.40367712477326,0.010381654161011266,0.0008713112499202508,0.999350800013188,0.5077808510043863
488.89017544296286,239013.60364465098,7.53195650406816,0.010956937585984842,0.0005221777107785391,0.9992863811094316,0.49177213421618754
510.8109183518511,260927.79430746153,4.231180836320726,0.011506650165933791,0.00038716690854305404,0.9992209704046867,0.4922051797837566
531.8955510338428,282912.87720959535,-2.074996750509809,0.012038067861358496,0.00011532352966271444,0.9991553508988078,0.49175816500433045
552.1768887445343,304899.31646359374,-6.7256201260118225,0.012556154463096382,-0.00012861783048025827,0.999089730527745,0.49413293102003186
572.7667166233127,328061.7116714503,-0.6893782300619222,0.013064879500900909,0.00011805380091992002,0.9990206023956297,0.5055876847428268
592.4572339315596,351005.57403783477,-1.5234617828960506,0.013561461781476384,4.548965309233707e-05,0.9989521288485694,0.5026262118291286
611.803580154186,374303.6206894794,5.676841146127559,0.014033168893677452,0.0004159683450429023,0.9988826003902243,0.5077808510043863
629.783915681094,396627.78045061126,1.0674544368983045,0.01447431392140185,0.0002835735868668047,0.9988159815432547,0.49675914284916045
647.8407596636762,419697.649881609,1.726114741920806,0.014917375360675804,0.000366375427562224,0.9987471388541664,0.5020395049311318
665.5003728905398,442890.74631744745,-0.5397727086933115,0.015367455246345153,0.00027059440245190603,0.9986779312058974,0.4924147179616126
683.2535203105059,466835.3730166989,2.7515113445172963,0.015820386636394436,0.0004940653720987492,0.9986064835812024,0.5038275640488363
700.7743614465934,491084.70566088066,0.7032256628629583,0.01625139562949952,0.0004124474035242943,0.998534129822022,0.49561366747688096
717.9748518058101,515487.88782557496,2.5224994923420594,0.01668135930920239,0.0005407110814833281,0.9984613197871051,0.5054479926242561
734.4141718309094,539364.1757860804,3.1945229535145834,0.017101597449550456,0.0006072976697266752,0.9983900859022067,0.5008381527114241
750.6626211921559,563494.3708550782,-7.245369388132986,0.017515260623157537,0.000126732077771782,0.9983180967305496,0.4917861034280446
766.825420059208,588021.2248489808,-0.49437207967495295,0.017911264878894384,0.00035817877318400956,0.9982449270792588,0.5068449138099629
783.2532434765234,613485.643416494,3.1804696401073715,0.01831792917044131,0.0005193445451926266,0.9981689623225605,0.5064398066661079
