RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
161.357467975576,26036.23247148903,-9.982653319498912,0.003490921798176622,-0.0005090619635639873,0.999922247550036,0.49444025368088734
224.75844609678998,50516.35909184365,-10.829789240676556,0.004849640339477276,-0.0005103590089194492,0.9998491457685612,0.497499511077585
273.3040379705621,74695.09717101444,-11.04080178117421,0.005936552568435387,-0.000448666433422146,0.9997769473666084,0.4985611711787221
314.56982135817947,98954.17250931694,-13.694428538375412,0.006862013207659905,-0.0005188918526818613,0.9997045124321963,0.4926382253513257
350.30747014411503,122715.32363877006,-17.023360208178616,0.007687801413166412,-0.0006890962576582333,0.999633567788837,0.4966892967898751
383.4109649094401,147003.9680127879,-24.999091461733123,0.00846828751674977,-0.0010332940987210894,0.9995610514311368,0.4917861034280446
413.9830100862354,171381.9326400601,-29.60070987374352,0.009206013793720831,-0.001296414894567471,0.9994882717976136,0.4946637610706004
441.6262353184117,195033.73172151318,-27.382269162131685,0.009854885852604188,-0.0011767788364858514,0.9994176636608089,0.5072220825301037
466.5665015263696,217684.3003465559,-26.656652235305437,0.010452944008493607,-0.0010844554825018265,0.9993500483479197,0.5015645517279915
489.1554340336949,239273.03864469245,-22.913888508068407,0.011021209094136676,-0.0009414989374260115,0.9992856065187218,0.5070125443522476
512.3413553217658,262493.66437294387,-35.79460064861547,0.011653238218870609,-0.0015620079675234798,0.9992162953215793,0.49177213421618754
534.0596570256215,285219.71726232447,-40.638872959716565,0.01220608776547935,-0.0017674030547169817,0.9991484637242248,0.4916464113094739
554.216316534311,307155.7255128596,-39.167259316368856,0.01270067270037873,-0.001631139473945514,0.9990829940735663,0.5011454753722795
574.4885236198741,330037.0637709426,-39.18728152801137,0.013212745715269621,-0.0016643774391867747,0.9990147051664037,0.5030033805492694
593.41976953703,352147.0228773818,-33.47149916063141,0.013660961192864208,-0.0013842639938189047,0.9989487212351347,0.5082697734193837
611.8147335676863,374317.268210499,-26.187983462374515,0.014100451425358415,-0.0011021584485473776,0.9988825596486075,0.506244237700109
629.7445707889101,396578.2244381086,-20.264055287277447,0.014523888288308289,-0.0008456046621126243,0.9988161294785137,0.5065515603609644
647.8860519960592,419756.3363710404,-24.225941778039438,0.014974090665393885,-0.000993507785973017,0.9987469636660938,0.4928896711647529
666.0441337396348,443614.78808898054,-34.29795678750854,0.015474761124232505,-0.001480436715761816,0.9986757698759537,0.49161847288575977
683.5236792618155,467204.62011160917,-33.023512072745035,0.01591957738322562,-0.0014235934318023382,0.9986053813684759,0.5048473165144023
700.6998539146765,490980.28527604893,-26.46347875918457,0.01630944652442022,-0.001066161045869513,0.9985344415131139,0.5077808510043863
717.9985803144907,515521.96133362415,-29.64930871406093,0.016761101664127424,-0.0013008982892973569,0.9984612180810634,0.49789064900958285
