RMSE,MSE,ME,MAPE,MPE,R2,Direct. Acc.
160.8244724421252,25864.510936287887,-1.8196111138792375,0.0034419322320938138,-8.134343190040785e-05,0.9999227603650176,0.495837174866594
224.42079995104487,50364.695450666906,-4.248305809697178,0.0048138722090405655,-0.00016570883693963016,0.9998495986733714,0.49740172659458554
273.5302029474602,74818.77192447879,-13.927945300107641,0.005946729670020111,-0.000620291580236366,0.9997765780521488,0.4917861034280446
314.0792798744984,98645.79404648351,-4.686780695531268,0.006827845244569609,-0.00017384516801050593,0.9997054332827238,0.5079065739111
349.72372301037075,122306.68243623454,-3.575463241473537,0.007634894949637619,-0.00013185708478804535,0.9996347880056362,0.5044003017349761
382.1868602210947,146066.7961256586,3.6943972239640472,0.008368648889430787,0.0002642299507637924,0.9995638497927334,0.5077808510043863
412.5172208973382,170170.45753686328,-1.0843236146497086,0.009079653604844801,5.663781154502039e-06,0.9994918891332757,0.49231693347861316
440.9428208675557,194430.57127463733,-17.94168900196374,0.009803498290374767,-0.0008246558417877218,0.9994194645915683,0.49177213421618754
465.83427366666166,217001.57052254622,-15.42439984069381,0.010403049722999307,-0.0007073416892815226,0.9993520868108513,0.5075294051909591
488.92540046062,239048.04721557762,-14.752959525643968,0.010991644901082063,-0.0006774977010086561,0.999286278271842,0.5055318078953985
511.0141925106611,261135.504947323,-12.130544237721848,0.011543891208495393,-0.0005775052540213286,0.9992203502609565,0.5043025172519766
532.0659071346752,283094.12953504483,-14.070343442914053,0.01206947949600494,-0.0006016493783095872,0.9991548097618497,0.4942027770793172
552.374710443197,305117.82073720574,-13.49429206135079,0.01257901385016473,-0.0005315574505090308,0.9990890781885658,0.5035062721761239
572.8493593150898,328156.3884677089,-3.1170752282370064,0.013068965605414989,8.517960490425537e-06,0.9990203197468959,0.5077808510043863
592.7757445974785,351383.0833830951,5.749989686959029,0.013562332150478232,0.0004982793084828174,0.9989510018546367,0.5077808510043863
612.0140785974976,374561.23240154394,7.55691989733897,0.014039201808759857,0.0005668701623715672,0.9988818313481669,0.5061045455815383
631.1516673603736,398352.42721177964,21.04769160429026,0.014516209197509818,0.0012819531386530415,0.9988108331051038,0.5077668817925293
648.9353070844924,421117.0327808444,17.937754918392343,0.01494256732902781,0.0010924082062581833,0.9987429017809162,0.49527840639231135
666.7162575745158,444510.56811416807,18.29934164349365,0.015389396248301655,0.0010992064468706166,0.9986730958918447,0.5031989495152683
684.2229121447706,468160.99350387044,17.383080980412892,0.015832236762821684,0.0010701298131690596,0.9986025265676154,0.497709049255441
701.9155311208887,492685.4128287192,17.25159297367466,0.016263209771448277,0.0010167836481346588,0.9985293517687168,0.501648366999134
719.1309817372896,517149.36889443797,18.409439288597316,0.0166952178268754,0.0010505681517611002,0.9984563604309201,0.5016343977872768
